cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CR19b175904-1398,717.0546875,421.93359375,17.22265625,4,4,28.33,119.8,0.1412,0.7429,1.0,0.75,50
CR19b175904-1399,673.3008814102565,461.0713141025641,18.80889423076923,2,39,6.491,7.481,6.008,0.9992,0.7569,1.0,50
CR19b175904-1400,680.09375,459.3375,17.6734375,3,10,10.6,12.46,0.9432,0.999,0.842,0.9,50
CR19b175904-1401,714.9169034090909,424.18252840909093,17.491477272727273,2,22,3.248,2.993,6.774,0.9546,0.9736,0.8181818181818182,50
CR19b175904-1402,676.0911458333334,461.5729166666667,18.495442708333332,3,24,9.756,1.949,2.46,0.9992,0.6133,0.9583333333333334,50
CR19b175904-1403,661.4412715517242,475.6928879310345,17.286099137931036,1,29,1.982,5.309,14.63,0.8286,0.8966,0.4482758620689655,50
CR19b175904-1404,635.9402807203389,502.107123940678,17.262579449152543,2,118,4.213,1.897,28.01,0.9928,0.8036,0.9661016949152542,50
CR19b175904-1405,656.9934717465753,482.54248715753425,17.367829623287673,2,146,3.116,2.33,46.85,0.9942,0.9632,0.9452054794520548,50
CR19b175904-1406,665.5401785714286,475.06473214285717,16.8125,2,7,2.043,3.189,3.426,0.7583,1.0,0.7142857142857143,50
CR19b175904-1407,700.0396634615385,436.35336538461536,17.417067307692307,4,13,2.069,1.247,6.282,0.819,0.8969,0.9230769230769231,50
CR19b175904-1408,652.6140625,487.7994791666667,17.216145833333332,1,30,1.738,2.26,17.26,0.9254,0.9547,0.7333333333333333,50
CR19b175904-1409,691.4756944444445,444.31792534722223,18.071903935185187,2,432,8.56,1.78,50.47,0.999,0.883,0.9629629629629629,50
CR19b175904-1410,710.3768028846154,430.61117788461536,17.568509615384617,4,52,2.456,1.468,21.17,0.992,0.8465,0.8461538461538461,50
CR19b175904-1411,697.6110372340426,441.4296875,17.30784574468085,2,94,2.454,1.592,38.3,0.9891,0.8317,0.6914893617021277,50
CR19b175904-1412,650.1825657894736,487.36348684210526,18.800986842105264,2,19,5.716,3.688,3.324,0.9979,0.9474,0.8421052631578947,50
CR19b175904-1413,676.9918154761905,462.5706845238095,20.287946428571427,2,21,10.62,2.361,1.977,0.9991,0.8448,1.0,50
CR19b175904-1414,720.6517857142857,418.78125,16.698660714285715,4,7,5.452,7.176,1.284,0.9782,0.9257,1.0,50
CR19b175904-1415,689.0794921875,450.8263671875,16.958203125,2,80,5.658,2.833,14.14,0.9991,0.873,0.9875,50
CR19b175904-1416,677.0427631578947,462.1907894736842,16.623355263157894,1,19,6.045,1.481,3.143,0.9992,0.7011,0.6842105263157895,50
CR19b175904-1417,712.5333806818181,426.53125,18.397727272727273,2,22,2.575,6.367,8.543,0.9915,0.87,0.7272727272727273,50
CR19b175904-1418,647.8355769230769,494.36334134615385,18.40703125,2,520,9.756,1.401,53.3,0.9991,0.841,0.9846153846153847,50
CR19b175904-1419,683.0746527777778,457.94149305555555,17.656944444444445,2,90,4.339,1.582,20.74,0.9989,0.8209,0.8,50
CR19b175904-1420,720.1511948529412,420.0726102941176,17.561121323529413,1,34,1.831,3.444,18.57,0.9721,0.8229,0.7941176470588235,50
CR19b175904-1421,707.585597826087,433.6005434782609,16.67391304347826,4,23,3.952,2.936,5.82,0.9654,0.9296,1.0,50
CR19b175904-1422,725.2021484375,416.8525390625,17.05078125,2,16,9.507,4.188,1.683,0.9374,1.0,0.9375,50
CR19b175904-1423,704.265625,438.4125,17.1328125,4,10,15.89,35.5,0.6292,0.986,0.756,1.0,50
CR19b175904-1424,708.3292410714286,435.64620535714283,17.357142857142858,1,14,9.302,3.691,1.505,0.9955,0.8371,0.9285714285714286,50
CR19b175904-1425,660.3094512195122,487.5689786585366,16.961890243902438,2,41,5.106,7.382,8.029,0.9991,0.8663,0.9512195121951219,50
CR19b175904-1426,669.3609375,467.209375,17.1859375,2,20,3.815,5.419,5.243,0.9959,0.775,0.6,50
CR19b175904-1427,681.2434210526316,461.7109375,17.79358552631579,4,38,3.133,1.275,12.13,0.998,0.8416,0.9210526315789473,50
CR19b175904-1428,723.6625,422.7538352272727,17.08366477272727,2,110,4.396,3.547,25.02,0.9984,0.9549,0.8727272727272727,50
CR19b175904-1429,669.4285714285714,475.4360119047619,17.458333333333332,2,21,2.637,3.356,7.963,0.9541,0.9505,0.8095238095238095,50
CR19b175904-1430,645.7875,502.34453125,17.0734375,4,20,2.692,11.89,7.43,0.9388,0.913,0.8,50
CR19b175904-1431,658.1278935185185,488.84722222222223,17.517939814814813,2,27,4.718,8.016,5.723,0.9985,0.7711,0.9259259259259259,50
CR19b175904-1432,705.9793526785714,438.9711681547619,17.618861607142858,2,84,2.907,4.783,28.9,0.994,0.83,0.7261904761904762,50
CR19b175904-1433,700.7559840425532,444.1210106382979,17.069481382978722,4,47,3.695,4.033,12.72,0.9989,0.8677,0.723404255319149,50
CR19b175904-1434,715.1389100609756,429.9462652439024,17.834603658536587,4,82,3.81,6.056,21.52,0.9988,0.8571,0.7804878048780488,50
CR19b175904-1435,681.6157670454545,466.25071022727275,17.545454545454547,2,22,2.898,4.469,7.592,0.987,0.8236,0.8636363636363636,50
CR19b175904-1436,693.9615124458875,453.4055735930736,17.382169913419915,2,231,7.442,1.726,31.04,0.999,0.8877,0.974025974025974,50
CR19b175904-1437,657.908125,495.221125,17.895875,3,125,2.945,1.324,42.44,0.9973,0.8054,0.776,50
CR19b175904-1438,719.2260416666667,426.28932291666666,17.519791666666666,1,60,2.581,2.689,23.25,0.9981,0.805,0.9666666666666667,50
CR19b175904-1439,664.891643170426,483.1485354010025,17.48531484962406,2,399,7.042,2.773,56.66,0.999,0.8842,0.9824561403508771,50
CR19b175904-1440,689.8813419117647,457.65602022058823,17.323805147058824,2,340,7.233,1.564,47.01,0.999,0.8856,0.9852941176470589,50
CR19b175904-1441,709.29375,433.2484375,17.784375,2,10,8.271,3.754,1.209,0.999,0.904,1.0,50
CR19b175904-1442,647.953125,501.6002604166667,17.330729166666668,1,12,5.403,1.666,2.221,0.9533,0.835,1.0,50
CR19b175904-1443,656.7994791666666,492.3880208333333,18.5078125,1,6,8.623,6.718,0.6958,0.9923,0.6133,0.8333333333333334,50
CR19b175904-1444,675.8395021860096,469.91762718600955,18.706155604133546,2,629,7.804,1.844,80.6,0.999,0.9556,0.9348171701112877,50
CR19b175904-1445,669.71875,479.521484375,17.36328125,1,8,2.981,6.944,2.684,0.8861,0.905,0.875,50
CR19b175904-1446,721.5831422018349,433.15696674311926,17.41743119266055,4,109,2.606,1.687,41.82,0.9981,0.813,0.926605504587156,50
CR19b175904-1447,639.4321120689655,506.2225215517241,17.099137931034484,1,29,1.275,8.174,22.74,0.7822,0.8428,0.896551724137931,50
CR19b175904-1448,671.9644097222222,480.2760416666667,17.17361111111111,1,18,2.353,13.67,7.651,0.9519,0.7911,1.0,50
CR19b175904-1449,650.1084558823529,496.3327205882353,20.870404411764707,3,17,4.613,21.02,3.685,0.9979,0.7435,0.8823529411764706,50
CR19b175904-1450,675.6811835106383,475.80651595744683,17.57845744680851,1,47,1.848,1.704,25.43,0.9877,0.8191,0.9148936170212766,50
CR19b175904-1451,717.4401041666666,433.5690104166667,17.269205729166668,2,96,4.954,3.031,19.38,0.9988,0.8944,0.7604166666666666,50
CR19b175904-1452,719.5091145833334,431.4270833333333,17.006510416666668,1,12,10.52,2.525,1.141,0.999,0.7633,1.0,50
CR19b175904-1453,708.703125,442.6105769230769,18.693509615384617,4,13,9.503,1.855,1.368,0.9992,0.8123,1.0,50
CR19b175904-1454,674.6038602941177,476.2435661764706,18.49448529411765,4,17,3.829,3.064,4.44,0.9985,0.8541,1.0,50
CR19b175904-1455,700.1342423740053,451.2016329575597,17.85369694960212,2,377,8.025,1.263,46.98,0.999,0.8586,0.9920424403183024,50
CR19b175904-1456,722.4259510869565,430.21841032608694,17.43648097826087,2,46,5.348,7.519,8.602,0.9992,0.7909,0.8913043478260869,50
CR19b175904-1457,662.202743902439,489.5689786585366,19.307926829268293,2,41,6.716,2.323,6.105,0.9991,0.8356,1.0,50
CR19b175904-1458,652.5622829861111,496.7111002604167,17.656141493055557,2,288,7.069,1.566,40.74,0.9988,0.8284,0.90625,50
CR19b175904-1459,712.6478515625,438.16318359375,17.05595703125,4,160,2.831,1.377,56.51,0.9988,0.8676,0.9375,50
CR19b175904-1460,703.7131745594713,447.6475082599119,18.26094438325991,2,227,9.258,1.369,24.52,0.999,0.8274,0.9691629955947136,50
CR19b175904-1461,696.7391826923077,456.6045673076923,17.26201923076923,1,13,9.059,4.294,1.435,0.9991,0.7754,1.0,50
CR19b175904-1462,724.5006087662338,427.82690746753246,17.968344155844157,3,77,4.319,2.662,17.83,0.9936,0.8956,0.8051948051948052,50
CR19b175904-1463,649.917824074074,503.86631944444446,17.73090277777778,1,27,1.972,3.807,13.69,0.9735,0.8896,0.8148148148148148,50
CR19b175904-1464,710.684990530303,442.4995738636364,17.905208333333334,2,330,7.374,2.1,44.75,0.999,0.8573,0.9606060606060606,50
CR19b175904-1465,687.4130767419962,464.32838983050846,17.537341101694917,2,531,6.185,1.184,85.85,0.9987,0.9235,0.9416195856873822,50
CR19b175904-1466,655.6358695652174,499.3383152173913,17.050951086956523,4,23,3.724,3.054,6.176,0.9952,0.8748,0.8260869565217391,50
CR19b175904-1467,685.6998697916666,473.1357421875,17.287760416666668,2,48,1.576,1.654,30.46,0.9155,0.9188,0.6875,50
CR19b175904-1468,653.3391544117648,503.00183823529414,18.129595588235293,2,17,3.515,3.925,4.836,0.9346,0.9165,0.8823529411764706,50
CR19b175904-1469,715.7820476726727,441.70504879879877,18.97827515015015,2,333,8.344,2.101,39.91,0.999,0.7835,0.975975975975976,50
CR19b175904-1470,666.115036231884,488.30668780193236,17.52438103864734,2,207,9.024,2.154,22.94,0.9991,0.8594,0.9903381642512077,50
CR19b175904-1471,694.1878650700935,464.1484375,17.008980724299064,2,214,6.879,2.026,31.11,0.9985,0.8252,0.9626168224299065,50
CR19b175904-1472,650.3979779411765,507.1810661764706,17.159007352941178,4,17,3.214,3.397,5.29,0.9632,0.8576,0.7058823529411765,50
CR19b175904-1473,671.3849431818181,486.3704044117647,18.242229278074866,2,374,8.397,2.011,44.54,0.9989,0.875,0.9705882352941176,50
CR19b175904-1474,692.2862723214286,470.17745535714283,17.422433035714285,1,28,1.821,8.619,15.38,0.9927,0.6071,0.9642857142857143,50
CR19b175904-1475,699.0401400862069,455.4676724137931,16.637661637931036,2,58,4.966,1.534,11.68,0.9992,0.7776,1.0,50
CR19b175904-1476,697.36953125,458.9796875,18.25546875,4,20,7.04,4.181,2.841,0.9991,0.884,0.85,50
CR19b175904-1477,721.5946180555555,439.2282986111111,16.69704861111111,1,18,5.925,3.747,3.038,0.9992,0.6656,0.8888888888888888,50
CR19b175904-1478,707.1417059748428,450.7713738207547,18.439391705974842,2,636,13.04,1.225,48.78,0.9991,0.854,0.9764150943396226,50
CR19b175904-1479,680.3559027777778,474.62847222222223,18.440104166666668,2,18,2.129,3.569,8.453,0.9356,0.4478,1.0,50
CR19b175904-1480,703.410429526749,455.8348765432099,18.24189814814815,2,243,9.685,1.463,25.09,0.9992,0.7528,0.9876543209876543,50
CR19b175904-1481,720.0729449728261,438.94599184782606,18.16907269021739,2,184,7.938,2.512,23.18,0.9991,0.8155,0.8967391304347826,50
CR19b175904-1482,724.625,435.74759615384613,16.858974358974358,2,39,4.363,6.394,8.938,0.9983,0.8554,0.8461538461538461,50
CR19b175904-1483,663.8512152777778,493.43528645833334,18.332682291666668,3,360,5.667,1.068,63.53,0.9982,0.9231,0.9388888888888889,50
CR19b175904-1484,717.0290178571429,442.3767857142857,16.925,4,35,4.016,6.62,8.716,0.9991,0.8154,1.0,50
CR19b175904-1485,678.5865519662922,481.9095856741573,17.792661516853933,2,89,3.135,1.767,28.39,0.9683,0.8755,0.8876404494382022,50
CR19b175904-1486,697.2919520547945,467.72217465753425,16.902397260273972,2,73,6.766,4.0,10.79,0.9991,0.7668,0.8767123287671232,50
CR19b175904-1487,724.6723484848485,438.6207386363636,16.813920454545453,4,33,4.967,2.783,6.644,0.999,0.8539,0.9696969696969697,50
CR19b175904-1488,705.4832136824324,461.3268581081081,17.72360641891892,4,148,4.43,2.401,33.41,0.9991,0.8941,0.9121621621621622,50
CR19b175904-1489,658.3464006696429,505.1220703125,17.017857142857142,4,112,1.868,1.396,59.95,0.9746,0.9575,0.8482142857142857,50
CR19b175904-1490,698.7229842557252,461.29353530534354,16.73908635496183,2,262,5.793,1.586,45.23,0.999,0.8803,0.9923664122137404,50
CR19b175904-1491,665.259765625,501.27734375,16.953776041666668,1,24,3.182,6.484,7.543,0.9957,0.95,0.9583333333333334,50
CR19b175904-1492,713.7651449022346,453.23887046089385,18.085631983240223,2,358,9.707,1.554,36.88,0.9991,0.8883,0.9832402234636871,50
CR19b175904-1493,693.2407407407408,475.4486400462963,17.675636574074073,2,108,2.228,2.351,48.48,0.9843,0.8763,0.7407407407407407,50
CR19b175904-1494,701.9610778443114,467.4074663173653,17.13061377245509,2,167,3.725,1.951,44.83,0.9979,0.8808,0.9101796407185628,50
CR19b175904-1495,708.0210522676991,456.29448976769913,18.801126935840706,2,452,10.6,1.513,42.65,0.999,0.8184,0.9336283185840708,50
CR19b175904-1496,704.659375,463.5734375,18.0921875,2,10,14.59,4.424,0.6855,0.9991,0.77,1.0,50
CR19b175904-1497,716.8475609756098,450.8780487804878,17.116996951219512,4,41,3.717,2.669,11.03,0.9988,0.8073,0.9024390243902439,50
CR19b175904-1498,669.03125,494.0269886363636,17.616477272727273,1,11,4.455,16.17,2.469,0.9232,0.7691,0.9090909090909091,50
CR19b175904-1499,685.8689406988188,482.6410863681102,17.86921751968504,2,508,6.897,1.931,73.66,0.9983,0.8815,0.9724409448818898,50
CR19b175904-1500,680.9399747109827,487.6013005780347,19.08204479768786,2,865,13.81,1.688,62.64,0.9987,0.8579,0.9710982658959537,50
CR19b175904-1501,722.8934879658385,442.5014072204969,18.64445846273292,2,322,9.546,1.458,33.73,0.999,0.8374,0.9720496894409938,50
CR19b175904-1502,716.5850694444445,456.11284722222223,17.008680555555557,1,9,4.165,2.739,2.161,0.9872,0.8711,0.8888888888888888,50
CR19b175904-1503,715.1594016335227,446.68940873579544,18.196333451704547,2,352,8.167,1.261,43.1,0.999,0.7678,0.9573863636363636,50
CR19b175904-1504,712.3642857142858,458.246875,17.148214285714285,2,35,10.13,1.288,3.455,0.9988,0.7097,1.0,50
CR19b175904-1505,699.5520296391752,473.2904317010309,17.431378865979383,4,97,2.154,1.349,45.03,0.9932,0.94,0.8762886597938144,50
CR19b175904-1506,693.0123106060606,480.9431818181818,17.557765151515152,1,33,3.122,2.953,10.57,0.9976,0.7994,0.5757575757575758,50
CR19b175904-1507,675.9751295540201,491.8550957914573,19.03484217964824,2,796,10.64,1.629,74.84,0.9987,0.9136,0.9786432160804021,50
CR19b175904-1508,708.9861653645834,462.237060546875,18.210205078125,3,192,4.252,3.439,45.15,0.9982,0.931,0.9010416666666666,50
CR19b175904-1509,710.4855324074074,459.00636574074076,17.63252314814815,4,54,9.735,3.539,5.547,0.9992,0.9048,0.9814814814814815,50
CR19b175904-1510,721.560193452381,447.35580357142857,18.44014136904762,2,420,7.983,1.849,52.61,0.9986,0.8653,0.9785714285714285,50
CR19b175904-1511,675.2846354166667,498.4859375,17.18046875,2,60,3.812,2.58,15.74,0.9981,0.9267,0.9166666666666666,50
CR19b175904-1512,695.0609375,476.9828125,18.7046875,1,10,4.593,3.784,2.177,0.9986,0.696,1.0,50
CR19b175904-1513,722.8231026785714,454.79185267857144,17.212239583333332,4,84,2.679,3.316,31.36,0.9914,0.8605,0.7380952380952381,50
CR19b175904-1514,668.7626953125,505.2529296875,20.6630859375,3,16,5.628,2.638,2.843,0.9988,0.8225,1.0,50
CR19b175904-1515,670.90625,500.19921875,16.7109375,4,4,16.14,17.21,0.2479,0.7273,0.925,1.0,50
CR19b175904-1516,697.1434782608695,480.07758152173915,17.61046195652174,2,115,3.315,4.192,34.69,0.9972,0.8694,0.8608695652173913,50
CR19b175904-1517,666.8795444344704,505.7744052962298,18.639559021543985,2,557,11.27,1.988,49.43,0.996,0.9715,0.9784560143626571,50
CR19b175904-1518,710.2472426470588,466.5790441176471,17.10110294117647,2,17,4.059,2.8,4.188,0.986,0.8282,0.8235294117647058,50
CR19b175904-1519,714.6549831081081,472.1896114864865,17.452491554054053,2,74,3.66,3.176,20.22,0.9974,0.8824,0.918918918918919,50
CR19b175904-1520,693.8917910447761,485.74790111940297,17.486940298507463,2,67,3.386,6.665,19.79,0.9991,0.6552,0.6567164179104478,50
CR19b175904-1521,687.3438765182186,489.2526568825911,18.68307186234818,2,494,9.104,1.915,54.26,0.9973,0.8514,0.9534412955465587,50
CR19b175904-1522,697.0109608208955,485.8624067164179,17.08045708955224,4,67,3.766,5.445,17.79,0.9989,0.8221,0.835820895522388,50
CR19b175904-1523,722.955,466.673125,17.2225,2,25,2.228,2.132,11.22,0.9426,0.8208,0.64,50
CR19b175904-1524,724.52578125,452.24296875,18.7515625,2,20,5.706,1.296,3.505,0.9976,0.777,0.95,50
CR19b175904-1525,682.5076205103969,494.960745510397,18.889118620037806,2,529,7.913,1.727,66.85,0.9991,0.8935,0.9924385633270322,50
CR19b175904-1526,691.2565104166666,491.1080729166667,17.03125,2,12,5.772,2.724,2.079,0.9885,0.9367,1.0,50
CR19b175904-1527,701.6929505813954,482.6684229651163,17.228015988372093,4,172,2.907,2.158,59.16,0.9966,0.8955,0.9011627906976745,50
CR19b175904-1528,673.9178474378882,505.43541343167703,18.499223602484474,2,322,7.179,1.795,44.85,0.9979,0.9321,0.9099378881987578,50
CR19b175904-1529,687.7760416666666,495.9453125,17.380208333333332,4,6,11.58,23.52,0.5183,0.9611,0.9367,0.8333333333333334,50
CR19b175904-1530,707.6171875,475.16015625,18.0859375,4,8,21.76,9.152,0.3676,0.9912,0.955,1.0,50
CR19b175904-1531,715.6775102459017,465.90855532786884,17.44031762295082,2,61,1.575,1.609,38.72,0.9539,0.8469,0.4426229508196721,50
CR19b175904-1532,677.3615056818181,506.64772727272725,16.954545454545453,4,22,3.784,1.504,5.814,0.9971,0.8109,0.8181818181818182,50
CR19b175904-1533,721.6796130952381,459.80238095238093,17.49732142857143,2,105,1.887,1.685,55.63,0.9662,0.9398,0.4380952380952381,50
CR19b175904-1534,716.4765625,470.076171875,17.05859375,1,8,4.638,4.561,1.725,0.9842,0.8125,1.0,50
CR19b175904-1535,709.3943452380952,472.8893229166667,17.402901785714285,2,84,1.804,1.491,46.57,0.9701,0.826,0.7142857142857143,50
CR19b175904-1536,682.7672991071429,500.982421875,17.35546875,1,56,1.739,4.489,32.21,0.9611,0.9475,0.7857142857142857,50
CR19b175904-1537,687.9700520833334,499.30078125,17.411458333333332,4,12,2.701,2.58,4.442,0.9413,0.785,0.75,50
CR19b175904-1538,696.1114583333333,492.8958333333333,17.659895833333334,2,30,4.762,1.673,6.3,0.999,0.688,1.0,50
CR19b175904-1539,695.8129432624113,492.05164007092196,18.139406028368793,4,141,2.779,1.929,50.74,0.9968,0.844,0.7801418439716312,50
CR19b175904-1540,708.478125,483.17734375,16.775,4,20,4.108,3.597,4.868,0.9974,0.906,1.0,50
CR19b175904-1541,710.0967741935484,479.679939516129,16.741935483870968,2,31,4.164,4.708,7.444,0.9984,0.7794,0.967741935483871,50
CR19b175904-1542,702.8524199695122,489.7277057926829,17.999809451219512,4,164,4.91,1.838,33.4,0.9989,0.8449,0.9024390243902439,50
CR19b175904-1543,724.1083984375,470.6640625,17.5380859375,1,16,2.552,1.347,6.27,0.9194,0.9,1.0,50
CR19b175904-1544,714.1022727272727,479.6350723140496,17.670454545454547,2,121,4.117,2.522,29.39,0.9988,0.8817,0.859504132231405,50
CR19b175904-1545,683.4125,506.015625,16.6125,1,5,4.448,1.261,1.124,0.2397,1.0,0.4,50
CR19b175904-1546,720.2873975409836,473.8501536885246,17.71823770491803,2,183,3.225,1.273,56.74,0.9882,0.9114,0.8142076502732241,50
CR19b175904-1547,713.8102083333333,483.4839583333333,17.04,4,75,2.372,3.339,31.62,0.9988,0.8605,0.9733333333333334,50
CR19b175904-1548,708.1005015432099,487.3342978395062,18.332561728395063,2,81,5.466,1.553,14.82,0.999,0.7509,0.9876543209876543,50
CR19b175904-1549,687.9901315789474,505.79111842105266,17.30345394736842,2,38,2.303,1.668,16.5,0.9206,0.9674,0.4473684210526316,50
CR19b175904-1550,715.1332236842105,476.109375,18.080592105263158,4,19,2.826,4.55,6.724,0.9954,0.7937,0.8421052631578947,50
CR19b175904-1551,700.3614639037434,498.14914772727275,18.235294117647058,2,187,7.099,1.357,26.34,0.9988,0.8267,0.9197860962566845,50
CR19b175904-1552,696.0373263888889,500.29774305555554,18.20920138888889,4,18,4.505,1.652,3.996,0.9971,0.9156,0.8333333333333334,50
CR19b175904-1553,702.9734375,493.1296875,19.5671875,1,10,8.929,4.905,1.12,0.9899,0.67,1.0,50
CR19b175904-1554,724.4325,476.70875,17.794375,4,25,3.96,3.643,6.313,0.9423,0.8424,0.48,50
CR19b175904-1555,702.6222756410257,493.99711538461537,17.941826923076924,2,195,7.106,1.464,27.44,0.999,0.8086,0.9692307692307692,50
CR19b175904-1556,693.9204147196261,502.4134053738318,17.431658878504674,1,107,1.636,3.758,65.41,0.9497,0.9193,0.7476635514018691,50
CR19b175904-1557,698.8029336734694,502.9719387755102,17.40720663265306,2,49,4.195,1.945,11.68,0.9988,0.831,0.8775510204081632,50
CR19b175904-1558,709.040625,490.825,22.55,1,5,9.711,2.209,0.5149,0.8958,0.888,1.0,50
CR19b175904-1559,718.124495967742,483.1311743951613,17.849042338709676,2,124,3.897,1.855,31.82,0.9919,0.9129,0.7983870967741935,50
CR19b175904-1560,705.2191529369627,499.91081661891116,17.961944842406876,2,349,7.827,1.754,44.59,0.9989,0.8624,0.9742120343839542,50
CR19b175904-1561,712.1865122126437,488.03071120689657,18.015714798850574,2,174,7.565,1.338,23.0,0.999,0.7957,0.9885057471264368,50
