cell,x,y,z,cluster,n_transcripts,density,elongation,area,avg_confidence,avg_assignment_confidence,max_cluster_frac,lifespan
CR0384e620e-203,795.4869791666666,388.7578125,18.75,1,12,2.536,3.99,4.732,0.9744,0.8267,1.0,50
CR0384e620e-204,739.0956521739131,445.10271739130434,17.292798913043477,3,115,2.729,3.333,42.14,0.9963,0.9948,0.8,50
CR0384e620e-205,797.51953125,384.159375,17.29921875,3,20,1.857,3.441,10.77,0.9438,0.916,0.55,50
CR0384e620e-206,817.546875,356.353515625,17.258897569444443,3,72,1.875,7.161,38.4,0.9878,0.8783,0.6805555555555556,50
CR0384e620e-207,822.8828125,361.7515625,16.9890625,2,10,2.013,2.01,4.967,0.9248,0.816,0.6,50
CR0384e620e-208,797.6640625,383.09375,19.078125,2,2,NaN,NaN,NaN,0.8352,1.0,0.5,50
CR0384e620e-209,748.1143092105264,435.14638157894734,17.82935855263158,3,38,2.51,2.884,15.14,0.9857,0.9026,0.6578947368421053,50
CR0384e620e-210,748.8567045454546,427.46767045454544,20.32664772727273,2,275,5.503,1.462,49.97,0.9984,0.9312,0.9672727272727273,50
CR0384e620e-211,754.046875,426.0494791666667,18.911458333333332,3,6,69.91,2.479,0.08582,0.9993,0.7867,1.0,50
CR0384e620e-212,751.953125,430.484375,16.776041666666668,3,3,390.1,4921.0,0.00769,0.9176,1.0,0.6666666666666666,50
CR0384e620e-213,810.4693260368664,372.3150921658986,18.696212557603687,3,217,4.787,2.034,45.33,0.9952,0.8505,0.9539170506912442,50
CR0384e620e-214,749.9716435185185,427.89293981481484,17.328993055555557,3,54,3.567,1.517,15.14,0.9992,0.8941,0.9259259259259259,50
CR0384e620e-215,769.6692708333334,411.6067708333333,18.604166666666668,3,6,38.59,1.788,0.1555,0.9979,1.0,1.0,50
CR0384e620e-216,756.3620986238532,423.8345756880734,19.642488532110093,2,327,5.112,1.529,63.97,0.999,0.8707,0.9357798165137615,50
CR0384e620e-217,772.8612132352941,414.03561580882354,17.170955882352942,3,68,3.484,6.172,19.52,0.9987,0.8638,0.9264705882352942,50
CR0384e620e-218,766.4876644736842,414.9113212719298,17.395696271929825,3,114,2.141,1.551,53.24,0.9773,0.9056,0.8859649122807017,50
CR0384e620e-219,765.0853365384615,420.3786057692308,18.121995192307693,3,26,4.899,1.815,5.307,0.999,0.6731,0.8846153846153846,50
CR0384e620e-220,753.5024671052631,428.65049342105266,17.31907894736842,2,19,6.747,2.816,2.816,0.9992,0.7358,0.9473684210526315,50
CR0384e620e-221,805.0827011873351,371.5662516490765,20.343832453825858,3,758,14.6,1.516,51.91,0.9993,0.8483,0.9920844327176781,50
CR0384e620e-222,805.7129605263158,377.38697368421055,20.46654605263158,3,475,10.36,1.095,45.84,0.9988,0.851,0.9768421052631578,50
CR0384e620e-223,755.5992005813954,435.5970203488372,17.26671511627907,3,43,1.316,6.55,32.67,0.9723,0.8102,0.4186046511627907,50
CR0384e620e-224,728.331691576087,459.2562839673913,18.27734375,3,92,2.61,5.28,35.25,0.9975,0.9602,0.9565217391304348,50
CR0384e620e-225,836.0224609375,347.5546875,16.8369140625,1,16,1.706,1.349,9.377,0.8846,0.8638,0.4375,50
CR0384e620e-226,819.2291980421687,364.2153614457831,17.935146837349397,3,166,2.261,2.222,73.41,0.9942,0.968,0.9036144578313253,50
CR0384e620e-227,735.4159226190476,450.4263392857143,17.485863095238095,3,21,4.587,6.671,4.578,0.9879,0.96,0.47619047619047616,50
CR0384e620e-228,776.6116898148148,409.01273148148147,17.05150462962963,4,27,3.675,3.0,7.347,0.9956,0.7941,0.6666666666666666,50
CR0384e620e-229,813.7291666666666,370.8229166666667,17.911458333333332,1,3,67.14,85.91,0.04468,0.878,1.0,1.0,50
CR0384e620e-230,783.3699199507389,399.4769088669951,19.14293411330049,3,203,7.211,2.131,28.15,0.9979,0.848,0.9310344827586207,50
CR0384e620e-231,829.4777070063694,351.18978901273886,18.53672372611465,2,157,2.914,4.697,53.88,0.9931,0.9564,0.7898089171974523,50
CR0384e620e-232,776.156994047619,411.4516369047619,17.61904761904762,1,21,1.74,7.019,12.07,0.9898,0.7286,0.9047619047619048,50
CR0384e620e-233,780.2622412420383,404.1985469745223,18.207703025477706,3,157,3.872,1.2,40.55,0.9979,0.8468,0.8535031847133758,50
CR0384e620e-234,815.5383522727273,368.04829545454544,18.045454545454547,3,11,2.166,5.17,5.079,0.8665,1.0,0.6363636363636364,50
CR0384e620e-235,729.8237847222222,457.7395833333333,17.26128472222222,3,18,4.413,11.31,4.079,0.9752,1.0,0.7777777777777778,50
CR0384e620e-236,827.0305989583334,363.6484375,17.014322916666668,3,24,1.953,4.874,12.29,0.9768,0.725,0.875,50
CR0384e620e-237,744.5089285714286,442.88169642857144,17.216517857142858,3,7,5.087,17.6,1.376,0.6256,1.0,0.5714285714285714,50
CR0384e620e-238,826.248856707317,359.1951219512195,17.426448170731707,3,41,2.077,1.695,19.74,0.9817,0.8063,0.5365853658536586,50
CR0384e620e-239,767.2972261235955,420.6450140449438,17.808637640449437,4,89,3.581,6.856,24.85,0.999,0.8656,0.8651685393258427,50
CR0384e620e-240,841.83175,349.08025,17.66875,3,125,6.975,3.82,17.92,0.9987,0.9579,0.968,50
CR0384e620e-241,817.25,373.028125,17.671875,1,5,16.61,5.212,0.3011,0.9326,0.84,0.6,50
CR0384e620e-242,831.894269169329,354.85702875399363,17.52476038338658,4,313,3.204,1.78,97.68,0.9974,0.9484,0.9201277955271565,50
CR0384e620e-243,728.0034722222222,453.53081597222223,17.61328125,1,36,2.296,4.523,15.68,0.9471,0.9406,0.5,50
CR0384e620e-244,804.8520833333333,383.92552083333334,17.559895833333332,3,30,1.71,1.614,17.54,0.9679,0.896,0.8,50
CR0384e620e-245,759.5921052631579,428.03443667763156,20.613692434210527,2,152,4.456,1.275,34.11,0.999,0.8842,0.9605263157894737,50
CR0384e620e-246,760.5416666666666,426.10243055555554,17.95138888888889,2,9,6.632,7.29,1.357,0.9994,0.4044,0.8888888888888888,50
CR0384e620e-247,763.2277800324675,423.5058847402597,19.295556006493506,2,154,3.551,3.097,43.37,0.999,0.7369,0.8441558441558441,50
CR0384e620e-248,790.2386363636364,400.03977272727275,16.921875,1,11,6.011,1.678,1.83,0.9991,0.8073,1.0,50
CR0384e620e-249,809.7468297101449,379.76879528985506,17.434782608695652,3,69,3.92,6.831,17.6,0.9986,0.8017,0.7681159420289855,50
CR0384e620e-250,760.4832175925926,428.955150462963,17.64091435185185,3,108,3.052,3.412,35.39,0.9988,0.8774,0.7962962962962963,50
CR0384e620e-251,820.2483552631579,372.07442434210526,17.970394736842106,1,38,2.832,1.862,13.42,0.9923,0.9047,0.7631578947368421,50
CR0384e620e-252,772.9597537878788,418.68939393939394,17.36221590909091,3,33,5.391,7.319,6.121,0.9992,0.8048,0.9090909090909091,50
CR0384e620e-253,800.9330218068536,389.7640673676012,17.52983839563863,3,321,4.751,1.147,67.56,0.9969,0.9723,0.9532710280373832,50
CR0384e620e-254,769.0613839285714,431.2455357142857,17.889508928571427,1,14,4.289,1.541,3.264,0.9979,0.8729,1.0,50
CR0384e620e-255,767.0165625,426.0890625,18.3584375,3,50,4.17,11.08,11.99,0.9985,0.91,0.76,50
CR0384e620e-256,812.7695974576271,379.23914194915255,17.914459745762713,1,59,2.54,8.031,23.23,0.997,0.8729,0.6779661016949152,50
CR0384e620e-257,790.524903503563,398.54657808788596,19.35978325415677,3,421,8.279,1.625,50.85,0.998,0.8433,0.9477434679334917,50
CR0384e620e-258,774.278801843318,419.3736319124424,18.183323732718893,4,217,3.054,1.577,71.06,0.9975,0.9183,0.9032258064516129,50
CR0384e620e-259,739.0100446428571,455.05301339285717,17.546316964285715,1,28,1.865,1.86,15.01,0.9732,0.8814,0.8214285714285714,50
CR0384e620e-260,776.207347972973,417.49197635135135,17.35135135135135,3,37,7.372,3.52,5.019,0.9993,0.4827,0.6216216216216216,50
CR0384e620e-261,824.7058823529412,369.24264705882354,18.954044117647058,4,17,5.622,7.588,3.024,0.9971,0.8,1.0,50
CR0384e620e-262,753.4765625,443.1159855769231,17.103365384615383,1,26,4.044,3.63,6.43,0.9992,0.9177,0.9615384615384616,50
CR0384e620e-263,822.1141826923077,369.68990384615387,18.641826923076923,3,13,3.624,4.543,3.587,0.9825,0.9554,0.9230769230769231,50
CR0384e620e-264,838.7006740196078,358.09329044117646,17.322150735294116,3,102,3.227,1.366,31.61,0.996,0.8935,0.5980392156862745,50
CR0384e620e-265,780.2676630434783,411.31453804347825,17.190896739130434,3,23,5.89,4.53,3.905,0.9992,0.8652,0.782608695652174,50
CR0384e620e-266,777.3758680555555,413.41840277777777,16.9375,4,18,4.449,3.105,4.046,0.9989,0.72,0.8333333333333334,50
CR0384e620e-267,755.2426470588235,431.0045955882353,17.743106617647058,2,34,2.742,9.944,12.4,0.9736,0.8882,0.6764705882352942,50
CR0384e620e-268,736.6484375,458.5390625,17.700520833333332,3,6,5.44,4.953,1.103,0.8341,0.88,0.8333333333333334,50
CR0384e620e-269,728.2237903225806,464.70413306451616,17.27671370967742,1,31,1.64,3.072,18.9,0.9535,0.9535,0.5806451612903226,50
CR0384e620e-270,788.4051516909815,404.0279550729443,19.85692970822281,3,754,12.28,1.26,61.39,0.9992,0.8495,0.9827586206896551,50
CR0384e620e-271,824.0078125,374.1360677083333,19.597005208333332,2,24,2.734,4.55,8.779,0.9979,0.7358,0.875,50
CR0384e620e-272,835.8292410714286,361.34933035714283,17.474888392857142,4,28,2.92,2.414,9.59,0.9959,0.8857,0.75,50
CR0384e620e-273,850.0424107142857,347.89732142857144,16.772321428571427,4,14,10.88,10.11,1.287,0.999,0.8871,1.0,50
CR0384e620e-274,814.1717557251908,385.02194656488547,18.36003101145038,3,262,3.959,2.415,66.18,0.9985,0.9253,0.8893129770992366,50
CR0384e620e-275,823.769578313253,374.37594126506025,18.207831325301203,4,83,2.659,2.12,31.21,0.9988,0.8561,0.8795180722891566,50
CR0384e620e-276,726.7700892857143,471.79464285714283,16.982142857142858,1,14,3.11,5.114,4.502,0.9483,0.8443,0.8571428571428571,50
CR0384e620e-277,785.7999043367347,409.0234375,18.494153911564627,3,294,5.647,1.982,52.06,0.9991,0.862,0.9081632653061225,50
CR0384e620e-278,780.3062744140625,417.81134033203125,17.92449951171875,3,256,4.745,3.983,53.95,0.999,0.9434,0.9375,50
CR0384e620e-279,818.3350694444445,376.484375,17.74392361111111,3,18,4.329,3.902,4.158,0.9843,0.9544,0.8888888888888888,50
CR0384e620e-280,750.801171875,446.256640625,17.10625,4,40,2.674,5.819,14.96,0.9953,0.886,0.75,50
CR0384e620e-281,826.6333333333333,369.50677083333335,19.88125,3,30,6.642,2.451,4.517,0.998,0.8007,0.8,50
CR0384e620e-282,808.3863146551724,387.56519396551727,17.848599137931036,3,29,2.693,5.998,10.77,0.9912,0.7862,0.4827586206896552,50
CR0384e620e-283,733.8818933823529,462.50505514705884,17.315257352941178,1,34,2.114,4.958,16.08,0.972,0.7765,0.8529411764705882,50
CR0384e620e-284,770.171875,428.68649193548384,16.815020161290324,4,31,1.488,2.719,20.84,0.9674,0.82,0.9354838709677419,50
CR0384e620e-285,830.9616477272727,363.0625,17.661931818181817,2,11,5.811,3.649,1.893,0.9827,0.9764,0.8181818181818182,50
CR0384e620e-286,848.19697265625,350.580859375,17.51669921875,3,160,3.941,2.242,40.6,0.9966,0.9255,0.84375,50
CR0384e620e-287,759.3476784446023,442.10868696732956,18.762806285511363,4,704,5.587,1.598,126.0,0.9984,0.9327,0.90625,50
CR0384e620e-288,761.9816337719299,434.031524122807,18.170367324561404,4,114,2.594,1.521,43.94,0.998,0.8475,0.8771929824561403,50
CR0384e620e-289,740.8306595365419,463.08717691622104,18.661458333333332,3,561,9.562,1.154,58.67,0.999,0.8486,0.946524064171123,50
CR0384e620e-290,822.1015625,377.34375,17.956129807692307,1,26,3.763,2.324,6.909,0.9982,0.7869,0.7692307692307693,50
CR0384e620e-291,809.053125,385.715625,17.0953125,2,10,3.238,7.281,3.088,0.9887,0.824,0.6,50
CR0384e620e-292,761.3928571428571,449.20479910714283,17.301339285714285,2,28,2.826,1.437,9.909,0.992,0.8671,0.6071428571428571,50
CR0384e620e-293,807.48046875,392.9791666666667,17.876302083333332,3,12,4.639,6.431,2.587,0.9252,0.8917,0.8333333333333334,50
CR0384e620e-294,829.471177184466,376.87530339805824,17.99681432038835,3,103,2.657,3.627,38.77,0.9958,0.7151,0.6019417475728155,50
CR0384e620e-295,808.7230902777778,390.77430555555554,17.48090277777778,1,18,2.022,4.427,8.902,0.9686,0.9489,0.5555555555555556,50
CR0384e620e-296,756.8502604166666,444.3098958333333,18.434895833333332,3,12,12.33,3.036,0.9729,0.9993,0.775,1.0,50
CR0384e620e-297,771.6689453125,434.26953125,17.1708984375,1,16,1.905,5.999,8.398,0.9894,0.8288,0.8125,50
CR0384e620e-298,728.615625,470.5151988636364,18.585795454545455,3,110,3.545,1.016,31.03,0.9956,0.9042,0.8454545454545455,50
CR0384e620e-299,766.7386470037453,437.4262640449438,18.045294943820224,3,267,5.722,1.3,46.66,0.9992,0.8599,0.951310861423221,50
CR0384e620e-300,839.3082932692307,352.88822115384613,16.969951923076923,1,26,1.688,4.375,15.4,0.9784,0.8269,0.5384615384615384,50
CR0384e620e-301,785.1728515625,415.0078125,17.568359375,3,64,3.55,1.67,18.03,0.9987,0.8841,0.921875,50
CR0384e620e-302,795.6751718053492,401.4912239970282,19.116827637444278,3,673,10.71,1.086,62.81,0.999,0.8497,0.9390787518573551,50
CR0384e620e-303,736.6475622406639,469.10678163900417,18.49822786998617,3,723,9.975,1.281,72.48,0.9992,0.8345,0.9903181189488244,50
CR0384e620e-304,742.8696022727273,454.3823863636364,18.015767045454545,3,110,2.275,2.995,48.35,0.9937,0.8387,0.8272727272727273,50
CR0384e620e-305,774.6976902173913,426.35733695652175,17.677309782608695,4,23,7.334,2.111,3.136,0.9985,1.0,0.5217391304347826,50
CR0384e620e-306,814.3322916666667,389.98359375,17.208854166666665,3,60,5.038,2.417,11.91,0.9988,0.846,0.9666666666666667,50
CR0384e620e-307,772.3143382352941,431.5625,17.907169117647058,3,17,2.236,3.005,7.604,0.9353,0.9294,0.6470588235294118,50
CR0384e620e-308,743.4194078947369,457.0731907894737,19.745888157894736,2,19,5.269,3.322,3.606,0.9994,0.8495,1.0,50
CR0384e620e-309,826.5659722222222,376.78125,18.161458333333332,4,9,13.06,4.462,0.6892,0.9765,1.0,1.0,50
CR0384e620e-310,819.0823863636364,384.24147727272725,19.11221590909091,1,11,7.56,1.926,1.455,0.9992,0.8527,1.0,50
CR0384e620e-311,791.840906881804,409.6600408242613,19.421437597200622,3,643,11.06,1.265,58.13,0.9993,0.8728,0.9548989113530326,50
CR0384e620e-312,778.8629981884058,431.0486865942029,17.32903079710145,3,69,4.192,6.989,16.46,0.9987,0.8896,0.9130434782608695,50
CR0384e620e-313,802.2625,396.1889802631579,16.911184210526315,3,95,2.744,1.36,34.62,0.9951,0.864,0.9263157894736842,50
CR0384e620e-314,854.0112847222222,351.3732638888889,17.038194444444443,1,36,2.057,2.44,17.5,0.9707,0.9239,0.7222222222222222,50
CR0384e620e-315,797.2663366977225,406.7869435817805,19.1620082815735,3,483,9.305,1.697,51.91,0.9992,0.8015,0.9399585921325052,50
CR0384e620e-316,727.817150297619,476.31231398809524,18.683407738095237,3,84,5.3,1.242,15.85,0.9977,0.9033,0.9047619047619048,50
CR0384e620e-317,789.7699353448276,418.7688577586207,16.900862068965516,1,29,1.45,2.701,20.0,0.9891,0.8428,0.8620689655172413,50
CR0384e620e-318,772.8638392857143,437.5907738095238,17.52529761904762,3,21,2.426,1.942,8.658,0.9945,0.8476,0.7619047619047619,50
CR0384e620e-319,760.6790865384615,439.92628205128204,21.37139423076923,3,39,6.019,4.47,6.48,0.9993,0.7892,0.9487179487179487,50
CR0384e620e-320,786.7171875,413.0015625,17.134375,2,10,9.124,4.642,1.096,0.9985,0.876,1.0,50
CR0384e620e-321,815.91953125,388.132421875,19.105078125,3,40,6.044,19.92,6.618,0.9989,0.873,0.925,50
CR0384e620e-322,753.9804366438356,450.9423159246575,18.682405821917808,3,730,8.917,1.387,81.87,0.9992,0.9648,0.9506849315068493,50
CR0384e620e-323,733.0204439252336,474.3725175233645,17.756717289719628,3,107,4.857,2.089,22.03,0.9993,0.8548,0.9345794392523364,50
CR0384e620e-324,844.0930989583334,354.0953776041667,17.659342447916668,3,96,2.995,1.235,32.05,0.9936,0.7562,0.7708333333333334,50
CR0384e620e-325,821.5450367647059,390.6295955882353,16.845588235294116,3,17,15.29,8.127,1.112,0.9994,0.9365,1.0,50
CR0384e620e-326,803.0435450819672,402.23104508196724,17.88268442622951,3,61,4.152,4.167,14.69,0.9991,0.7669,0.8360655737704918,50
CR0384e620e-327,832.8893855168269,369.7059983473558,18.537109375,3,832,9.251,1.372,89.94,0.9992,0.9389,0.9459134615384616,50
CR0384e620e-328,857.389481707317,352.5518292682927,17.72217987804878,4,41,2.553,3.611,16.06,0.9766,0.7346,0.8048780487804879,50
CR0384e620e-329,839.6554890422078,367.0992288961039,18.04215706168831,3,308,7.639,1.635,40.32,0.9992,0.8579,0.974025974025974,50
CR0384e620e-330,729.2901785714286,482.02232142857144,17.957589285714285,3,14,2.877,2.981,4.867,0.9053,1.0,0.6428571428571429,50
CR0384e620e-331,780.0899003623189,425.98346920289856,17.552083333333332,3,69,2.558,2.386,26.97,0.9934,0.9119,0.5942028985507246,50
CR0384e620e-332,817.43671875,390.6328125,18.206640625,1,40,3.096,1.152,12.92,0.9992,0.874,0.65,50
CR0384e620e-333,732.16015625,479.3203125,18.8671875,3,4,13.69,42.44,0.2921,0.8859,1.0,0.5,50
CR0384e620e-334,792.3652712264151,417.11704009433964,18.140919811320753,3,53,4.285,2.007,12.37,0.9991,0.8034,0.9622641509433962,50
CR0384e620e-335,801.2677769461078,408.74120508982037,17.29678143712575,4,167,3.698,1.534,45.16,0.999,0.8641,0.7904191616766467,50
CR0384e620e-336,808.2584635416666,404.6253255208333,17.155436197916668,4,96,2.12,1.824,45.29,0.9974,0.8902,0.8541666666666666,50
CR0384e620e-337,842.7371794871794,366.91626602564105,18.963541666666668,4,39,5.445,7.425,7.163,0.9993,0.7236,0.8974358974358975,50
CR0384e620e-338,746.4730043316831,466.83284344059405,19.206683168316832,3,202,7.178,2.583,28.14,0.9986,0.769,0.9702970297029703,50
CR0384e620e-339,746.3909539473684,459.6254728618421,19.463527960526317,3,760,11.36,1.342,66.88,0.9992,0.936,0.9618421052631579,50
CR0384e620e-340,790.8143682065217,424.0952785326087,17.902173913043477,3,92,2.433,1.837,37.82,0.9925,0.8333,0.7934782608695652,50
CR0384e620e-341,766.0785530821918,443.5173373287671,16.83347602739726,4,73,2.906,2.817,25.12,0.9991,0.8948,1.0,50
CR0384e620e-342,808.3760548523206,399.0291402953587,17.312961497890296,3,237,4.467,1.145,53.05,0.9961,0.8561,0.890295358649789,50
CR0384e620e-343,848.64453125,363.6421875,18.56875,2,20,3.196,5.374,6.258,0.9958,0.802,0.95,50
CR0384e620e-344,767.4260614451476,442.2709322257384,19.58676160337553,3,474,6.439,2.149,73.61,0.9991,0.9295,0.919831223628692,50
CR0384e620e-345,846.5,360.62359375,17.73515625,4,100,1.951,2.254,51.25,0.9955,0.8218,0.73,50
CR0384e620e-346,763.0064338235294,453.3658088235294,16.899356617647058,3,34,2.3,5.449,14.78,0.9957,0.7965,0.8235294117647058,50
CR0384e620e-347,726.837890625,487.40234375,18.25,1,8,4.292,2.507,1.864,0.748,0.985,0.75,50
CR0384e620e-348,822.9972341954023,387.92614942528735,18.84982040229885,4,435,4.434,1.506,98.11,0.9963,0.9208,0.8804597701149425,50
CR0384e620e-349,779.6725260416666,433.6334635416667,17.160807291666668,4,24,4.871,1.856,4.927,0.9988,0.8125,0.7916666666666666,50
CR0384e620e-350,732.0758928571429,481.75892857142856,17.004464285714285,3,7,8.22,3.738,0.8516,0.9384,1.0,1.0,50
CR0384e620e-351,854.3735576923077,356.4228365384615,17.88221153846154,4,65,2.936,2.151,22.14,0.9957,0.7363,0.6307692307692307,50
CR0384e620e-352,861.609375,345.95496323529414,16.58547794117647,3,17,3.971,2.173,4.281,0.9608,1.0,0.8235294117647058,50
CR0384e620e-353,738.9620458477509,475.82923334775086,19.21361375432526,3,578,7.404,1.134,78.07,0.9972,0.8893,0.9602076124567474,50
CR0384e620e-354,830.1288109756098,383.4935213414634,16.803734756097562,3,41,3.644,3.113,11.25,0.9991,0.8356,0.8292682926829268,50
CR0384e620e-355,834.3766741071429,375.1142113095238,18.381696428571427,3,84,3.752,1.706,22.39,0.998,0.6769,0.8690476190476191,50
CR0384e620e-356,824.9151785714286,389.3266369047619,19.91592261904762,3,21,18.4,5.637,1.141,0.9994,0.6067,1.0,50
CR0384e620e-357,777.8366898148148,436.2136574074074,19.55324074074074,3,270,6.905,1.467,39.1,0.9985,0.8701,0.8666666666666667,50
CR0384e620e-358,815.7213062372189,398.05179575664624,17.717727505112475,3,489,6.449,1.341,75.83,0.9974,0.9512,0.9222903885480572,50
CR0384e620e-359,754.3934027777777,458.93368055555555,18.731076388888887,3,270,8.483,1.528,31.83,0.999,0.8099,0.9481481481481482,50
CR0384e620e-360,862.23125,353.215625,17.578125,4,35,2.261,2.632,15.48,0.9899,0.8771,0.8,50
CR0384e620e-361,823.0440340909091,389.86647727272725,22.029829545454547,3,11,18.68,1.407,0.589,0.9994,0.8727,1.0,50
CR0384e620e-362,774.3293269230769,444.96153846153845,17.12860576923077,4,13,1.751,6.422,7.425,0.8767,0.9185,0.5384615384615384,50
CR0384e620e-363,829.0479910714286,387.6841517857143,17.399553571428573,3,14,7.15,3.288,1.958,0.9983,0.8,0.7142857142857143,50
CR0384e620e-364,796.9285128933567,420.7299224213287,18.665482954545453,3,572,10.16,1.736,56.3,0.9993,0.8568,0.9685314685314685,50
CR0384e620e-365,797.9667060319767,414.8647347383721,18.67214752906977,3,344,8.6,1.56,40.0,0.9993,0.8525,0.9418604651162791,50
CR0384e620e-366,742.4076636904762,470.68638392857144,19.23921130952381,3,420,9.684,1.673,43.37,0.9993,0.7952,0.9380952380952381,50
CR0384e620e-367,786.298344017094,430.4607371794872,17.580128205128204,3,117,3.167,3.291,36.94,0.9943,0.8212,0.7008547008547008,50
CR0384e620e-368,845.3093312937064,368.1884833916084,17.975852272727273,3,286,7.331,1.299,39.01,0.9993,0.7929,0.9335664335664335,50
CR0384e620e-369,840.8895413870246,372.24458193512305,18.734130313199106,3,447,9.713,1.698,46.02,0.9992,0.8239,0.9932885906040269,50
CR0384e620e-370,860.7638561320755,358.67659198113205,17.168337264150942,1,53,1.7,4.59,31.17,0.9927,0.8611,0.7924528301886793,50
CR0384e620e-371,832.1937099358975,382.89252804487177,18.56330128205128,4,156,2.276,1.662,68.55,0.9952,0.8351,0.717948717948718,50
CR0384e620e-372,821.671370967742,395.43800403225805,17.813004032258064,4,31,5.475,1.242,5.662,0.9994,0.8484,1.0,50
CR0384e620e-373,852.9164244186046,363.06468023255815,17.93840843023256,4,86,2.749,1.063,31.28,0.9982,0.8281,0.686046511627907,50
